city,cloudiness,co,date,delay,event_code,event_desc,feels_like,gb-defra-index,hour,humidity,iconCategory,latitude,length,longitude,magnitudeOfDelay,minute,o3,pm10,pm2_5,pollution_level,pressure,so2,temperature,us-epa-index,uv,visibility,weather_desc,wind_deg,weather_main,wind_speed
ha noi,83,802.7056659091438,2041-06-21,181,105,Queuing traffic,302.85973803807605,9,4,75,7,15.349917068131417,60.545107846529454,109.66851550985771,2,19,117.4606218480022,135.72226760959046,134.5255238019217,High,1001.3380103563964,17.30347707427821,301.40956212995405,1,5,8508,clear sky,234,Thunderstorm,8.09023094747305
ha noi,34,1172.7556364870566,2041-06-22,147,103,Other,291.1448294412536,3,19,22,1,16.693002969465752,95.25613581199917,108.16130640003593,3,19,111.08517940106628,111.35361543663097,65.4248481154427,Low,1015.5688581243211,27.56406527267312,303.27029547199317,2,3,10748,clear sky,116,Rain,1.0895894422732786
ho chi minh city,33,1324.2909183996417,2041-06-23,221,100,Heavy congestion,306.82391956492165,7,14,34,4,15.866821729994534,92.16559144552781,107.10253170746896,4,9,97.60836118688064,118.63334526546207,148.3996819190806,Moderate,1009.963940155582,18.493169155856137,302.5878849928667,3,10,17419,scattered clouds,174,Clear,9.580391752127747
da nang,46,1039.3380019617653,2041-06-24,140,106,Accident,301.35269367711237,10,19,56,6,15.767786985620718,92.55573447829127,108.73024391168427,4,37,141.94095755009246,96.80009234954765,72.68520543907438,Moderate,1023.0337139889015,20.737922152675356,303.19112856375904,1,1,13699,scattered clouds,139,Clear,2.3791256077073903
da nang,55,867.38846470023,2041-06-25,135,106,Road maintenance,301.940636904343,2,19,63,2,16.879284617973482,204.39047188140734,107.16409223422907,1,50,141.33802420273844,77.22463612067396,60.42058871214927,Low,1007.2878578573342,14.322798515074133,299.305563413359,3,3,8686,rain,336,Rain,2.0586212965945836
da nang,19,1452.86721847425,2041-06-26,130,104,Road maintenance,307.33131338842014,4,0,26,2,17.069809012210442,276.8715571244237,108.82067087562217,3,47,92.05012894843495,122.21275943622115,82.19786869633424,Moderate,1010.2165100274533,24.2895077073216,299.4651933197007,5,5,17216,rain,285,Clear,4.866266712633581
ha noi,78,1465.1269050230512,2041-06-27,21,103,Queuing traffic,303.35146183859524,9,1,86,8,16.72105906444011,296.89060772552824,108.81874151239037,2,58,132.91380235546615,63.44869582560004,116.55034419212373,Low,1018.0321966615097,17.190802592841628,297.24924181056,4,10,13142,thunderstorm,357,Clouds,4.538599655319065
ho chi minh city,32,995.0364403931026,2041-06-28,184,100,Accident,292.2350645167488,4,6,60,8,16.015885197014263,187.2513140101873,108.78932073461289,3,11,79.04131596485408,149.80847101842375,50.76939016988251,Moderate,1010.3540252416763,26.158389917288293,299.66799177937276,2,10,8100,scattered clouds,190,Clear,9.241815882905215
ha noi,18,1178.5182687106878,2041-06-29,211,103,Road maintenance,304.6398229699226,3,3,81,6,15.775988544345802,171.11836716095777,109.66948514786347,2,51,127.94111020666855,59.9123644972467,115.41836981197231,Moderate,1005.0206167918756,19.718930415154357,295.5207453245965,2,0,12765,few clouds,338,Thunderstorm,9.983458692723422
ho chi minh city,35,1395.9639879282036,2041-06-30,151,101,Heavy congestion,298.9677203912486,4,11,51,3,16.484733789634376,64.39499840544217,107.06616010592589,1,44,59.303283453439974,76.75360585864249,86.97729750336038,High,1024.1963709473,27.87652644089373,301.5818096335095,3,6,9748,scattered clouds,77,Clear,7.1866253419545245
ho chi minh city,94,1299.550427332444,2041-07-01,210,104,Road maintenance,293.11907064136716,5,4,66,4,17.47165945740011,109.63140797732503,107.88616601518422,2,52,60.34607388517323,80.61797397098472,144.8219852904599,Low,1012.5140564036263,24.91024972299414,297.47316091312166,4,0,18544,scattered clouds,133,Thunderstorm,7.277764189128327
da nang,17,1217.2279713270757,2041-07-02,31,102,Road maintenance,290.8627020056567,5,18,84,3,15.294211380424168,235.60568748877822,109.89683352357474,3,28,134.77990659689237,103.23631019839497,85.22484912535434,High,1008.5558581077728,14.818293504626187,299.3972398350478,1,7,16313,rain,188,Thunderstorm,1.1395433864234719
ha noi,63,982.4763448649867,2041-07-03,115,100,Other,300.5991728146513,7,6,93,9,16.76415832322496,185.7760343486541,109.32871613878201,2,43,53.96202312829699,138.64556110884848,75.62880012273632,High,1008.2689927382901,25.093645116846396,300.33884283011975,5,8,5739,clear sky,239,Clouds,8.871839564216362
ho chi minh city,85,1090.1295687299473,2041-07-04,226,101,Queuing traffic,309.14202587868124,10,2,41,3,16.976825258560304,232.2545855840034,109.76921666994151,1,31,125.04527556840061,129.5140303950045,140.8027982757257,Moderate,1000.179233406615,20.670064687199194,301.5902571470418,2,8,11113,scattered clouds,177,Clear,5.269039812745118
ho chi minh city,62,878.5395177396947,2041-07-05,59,109,Closed,308.3758998482568,3,8,89,1,16.80416337128932,174.30319513909288,109.66902020619314,3,38,61.42956360512104,96.41518545779492,103.57426201280829,High,1012.101880838441,23.23377276214423,304.57235152495014,2,6,8349,few clouds,320,Thunderstorm,8.815671004644184
da nang,1,1237.1490683685574,2041-07-06,171,100,Closed,300.61499928265,8,0,45,5,16.869994781904296,206.97568592686903,109.1917140792344,2,52,75.31353673512253,135.1074464240566,132.10981817569456,Moderate,1005.9716418608027,10.587789297928543,299.8105234898207,5,3,9227,few clouds,353,Clear,3.746807918069835
da nang,3,1295.4981754926162,2041-07-07,77,100,Road maintenance,305.20215253533866,1,16,42,8,17.09699852367064,79.94616838603977,107.87127687568396,4,31,106.90419854298122,77.88137763403599,146.945585217904,Low,1020.1112360130811,14.421017092671631,297.06070094300424,5,0,14863,thunderstorm,29,Thunderstorm,8.534949327451821
da nang,25,1373.2625898658493,2041-07-08,58,104,Queuing traffic,292.9437507370404,5,1,52,5,15.424084839845957,71.93940868363708,109.56063989078636,3,32,50.68733218992369,137.38261328498925,131.02571761044658,High,1002.4347420902915,15.235715155484314,302.7482468318452,2,5,5906,clear sky,239,Thunderstorm,3.026348385779965
ha noi,34,1486.3883028595408,2041-07-09,213,109,Heavy congestion,305.64387813522706,5,15,63,5,16.17183700853646,181.0730191828702,107.83639694556653,3,55,94.315569676157,132.4225716747335,87.21437661182924,Low,1008.0777353803245,20.821767634248495,309.49235826795467,3,1,14208,clear sky,53,Thunderstorm,5.718617740101328
da nang,55,1266.9082613677365,2041-07-10,174,107,Accident,301.6754041842458,9,18,97,6,17.01058958916094,262.8795546791889,108.01744571020684,4,8,128.90504047824714,85.90091206342063,56.780436579017405,Moderate,1000.536772622283,18.531345190747082,301.58867967214513,3,9,8797,few clouds,229,Rain,1.5199197747599165
ho chi minh city,38,815.2693583326378,2041-07-11,129,103,Closed,291.3877344416717,10,5,46,6,15.046624325523414,137.7442938836725,109.11595950604183,3,36,104.29685648396422,83.45598804964139,128.09321555914096,Low,1011.1563446736836,19.035204102225993,291.83454739427344,3,9,15928,clear sky,315,Rain,7.06773197330582
da nang,23,1083.5167229801016,2041-07-12,41,101,Other,299.8876651824672,9,2,85,5,16.951746543304942,87.28899799628348,107.06662409079108,1,51,108.8542421081972,145.1486681602126,137.92308015570637,Low,1007.7806596880472,19.552107853096942,293.8565649748336,1,4,5021,thunderstorm,338,Clouds,7.185927716015021
da nang,48,902.4462030917775,2041-07-13,17,106,Closed,304.09598652711213,3,23,73,5,15.88183143363632,112.20897057619906,107.62250035203844,3,16,99.66371396603029,118.6181596242632,50.36400556967989,Low,1016.0672765828584,27.33312676222699,295.700209399512,1,5,16437,scattered clouds,258,Clear,8.068750155455461
ho chi minh city,19,1485.8428705012343,2041-07-14,56,106,Queuing traffic,298.3523024161724,4,3,71,4,17.944337983986102,116.71814889076249,108.52978795085728,4,24,94.62417339558442,124.2625359460023,142.6683215508732,Moderate,1018.2891255135439,25.01226021681566,295.73642654361527,1,9,5767,few clouds,210,Rain,8.176841664931558
ho chi minh city,55,893.0610994522988,2041-07-15,155,106,Other,303.6123868091684,3,12,49,6,15.692177007852708,224.5360821837409,107.4020325869154,2,31,105.96717058605414,54.0241174852103,117.48269725864273,High,1008.2496884639324,24.355764422847336,307.1028396407709,2,4,8210,rain,298,Clear,7.4110197158603235
ho chi minh city,0,938.3999923779068,2041-07-16,228,107,Closed,305.27376824340826,2,10,72,3,16.57501340591364,59.4426147505075,107.43728723870731,1,18,108.974428022726,63.34332523717636,131.53120141501526,High,1000.255624152169,13.883213949516291,297.19318650822333,2,7,12568,scattered clouds,274,Clouds,2.1656781064933415
da nang,23,1394.998522294643,2041-07-17,219,102,Other,304.4760059558396,7,14,84,2,17.86252927581229,195.41683541819876,108.36616975665139,1,3,52.23653787441687,83.29364050856879,75.39052597399774,Moderate,1020.3903977759402,17.97743069580456,307.1786072100226,5,2,13379,rain,210,Clear,4.5236719285882785
da nang,57,1331.7036714309538,2041-07-18,108,103,Stationary traffic,305.9662542969659,8,21,42,3,17.946865582989755,251.9602768717359,107.24943739160958,1,46,57.36370463338546,105.99153530075687,103.24550078187667,Moderate,1012.3362476611134,16.41928390457311,302.36784263074173,4,4,18658,few clouds,78,Thunderstorm,6.771652113294392
ha noi,29,1273.8706384268298,2041-07-19,282,106,Road maintenance,295.52719420488165,5,16,25,9,17.039880098032842,197.4254078334474,109.37649190077087,1,46,73.72017850408922,73.20481633517225,80.96081663675118,Low,1007.7064752501428,26.537857255873,300.18206208328337,2,3,12465,few clouds,347,Rain,4.348308880796406
ho chi minh city,9,1388.3699362443392,2041-07-20,18,100,Stationary traffic,298.56087328654314,9,12,44,5,17.5060812615574,268.59102184122133,109.61733140219768,2,9,53.15018458505628,113.20804986233821,63.503568770763565,Moderate,1013.3292353148664,12.196009620751704,298.82690188221875,2,3,18905,scattered clouds,288,Rain,3.9458417241400565
da nang,84,1027.1464846686165,2041-07-21,274,109,Stationary traffic,308.78518383822114,4,21,21,4,15.065411080982772,66.0800592450133,109.49129069458412,3,20,135.92463201842105,114.7979731346534,102.396720105224,Moderate,1005.9697477157662,29.89521330971104,304.7665601083872,2,5,9599,thunderstorm,138,Thunderstorm,6.548208146809563
da nang,62,898.9552319395536,2041-07-22,169,101,Road maintenance,297.09568598231823,9,8,68,8,16.346667274805263,255.72368143263282,109.40757882506045,4,14,126.77481880685798,109.75964349541127,103.12610627335485,High,1010.3357800948183,27.21025591888757,302.843681267779,3,5,12334,few clouds,69,Clouds,9.027042723170096
da nang,92,1284.9362947728525,2041-07-23,194,103,Other,307.79236796738195,6,15,62,2,17.93415168210433,193.63497455271076,107.01887698095821,2,5,124.14834553928338,138.70307867948077,100.87195121656855,Low,1003.6649415179486,21.341920333834963,303.19974162860956,4,1,17056,rain,353,Thunderstorm,8.553124536835888
da nang,0,1446.6690383046898,2041-07-24,16,104,Accident,308.8535017753443,4,17,46,2,15.51807070863809,121.90914810295868,109.92218626324632,1,12,107.68333223440852,124.73442101779992,75.84075723589041,Low,1023.17175971431,28.183640473052318,302.3655779241502,5,2,19266,thunderstorm,47,Clouds,2.256599231008062
da nang,73,834.6352769052894,2041-07-25,287,101,Road maintenance,294.29113459367727,4,20,74,3,17.97078542002916,72.01249121710546,107.76252581861515,4,37,115.60357648050578,72.06555854488448,115.23479285494889,Moderate,1020.7141515539028,19.202570885763585,306.35510898628917,3,1,18125,clear sky,278,Clouds,3.225367378308269
ha noi,73,917.0712719455084,2041-07-26,286,107,Queuing traffic,299.9560886149793,10,21,26,9,15.52927916165243,62.144767364350855,108.50906609156125,4,10,133.2826600570557,119.85349799657882,76.1964603826754,High,1020.1749553307118,29.356483172509655,290.16791440622774,4,8,15484,rain,13,Clouds,4.115542945766682
ho chi minh city,0,1121.8867103368502,2041-07-27,88,104,Accident,296.889237796917,4,21,52,3,15.828774751532809,70.47375618905714,107.7151001786859,1,0,141.06329000045656,119.74023360275577,108.71226235367563,High,1018.4288948925764,21.617090373079932,303.12894036694854,5,2,17223,scattered clouds,23,Clouds,2.5779419170449054
ha noi,93,898.9695523993064,2041-07-28,282,106,Queuing traffic,298.83123044749965,4,14,51,4,15.870874237365118,202.3386026225074,107.52901555311712,2,15,136.03347874300925,117.11598407543043,80.71786862595397,Low,1017.4765960367561,27.962363968743716,293.9883743172774,4,9,5571,rain,345,Clear,2.7007526970434714
ho chi minh city,34,1156.2524900334543,2041-07-29,72,109,Stationary traffic,307.4878379775045,5,1,83,4,16.159920302026265,114.75972972891081,107.83941101312311,3,44,145.02335580760752,102.472192192331,63.3072721149059,Moderate,1000.2719661664152,12.073951702484864,296.363245834919,5,3,12046,few clouds,348,Clouds,8.260866041837577
ha noi,51,929.1886792701198,2041-07-30,159,104,Accident,292.33431210667925,2,3,28,3,16.76173506078239,74.77182383356177,107.16818629160204,4,44,116.97798465470099,97.24208207567207,69.20770812963625,Low,1005.351432721466,22.909255877962565,307.5555295293435,5,2,17796,thunderstorm,96,Clouds,3.724957406449212
ha noi,24,1076.1557615216032,2041-07-31,54,103,Other,291.7417980343741,9,22,86,7,17.729799505974263,238.77514075308008,107.73434451350212,1,29,87.66762559628572,62.26495015900062,102.94976151608871,High,1020.3960203451876,17.642096583971068,305.36628397521787,3,5,12538,scattered clouds,10,Clouds,4.306692846970497
da nang,49,927.5264854449688,2041-08-01,283,109,Accident,294.8891180415628,5,9,72,2,15.605540796930324,275.6015614537337,108.9154052795667,3,36,107.87807303251311,61.95053323668284,96.8126174052921,Low,1014.3876829989667,23.190252160154973,298.0063535489078,4,9,8611,few clouds,326,Rain,8.793071319907197
ho chi minh city,83,976.598406265623,2041-08-02,223,100,Heavy congestion,297.0739916306253,3,21,87,3,17.902864163250968,62.80426194268497,109.23034881194879,4,57,52.699980809400095,71.09469772006864,76.49339286922323,Low,1019.6449021368516,28.467926943624327,293.371732464263,3,2,14499,scattered clouds,86,Clear,7.1987779398968
ho chi minh city,67,1356.3838234572052,2041-08-03,281,106,Heavy congestion,303.92165918465395,10,2,86,6,17.34134171131823,68.8734835169198,109.2280949621441,1,47,55.71974287341288,139.37277142262644,77.2038178759471,Moderate,1014.5703313166043,16.880529709579346,298.15589224731133,4,2,13639,rain,0,Clear,5.736339704340336
da nang,27,1209.0025673759176,2041-08-04,195,106,Queuing traffic,309.79916271416033,4,0,72,4,16.236945043091225,121.63341686126454,109.34841287079853,2,59,93.6341937882339,126.34494764209235,65.16423802934762,Low,1007.0615846888815,12.133847590604393,307.6238302676814,1,4,8571,clear sky,162,Clear,6.402647489140337
ha noi,98,839.5243878787254,2041-08-05,235,109,Closed,295.68895642410496,7,9,62,2,16.215766587789975,215.01419285759167,107.31680115057293,1,19,70.84938865088876,83.38551780171882,121.36515197061642,High,1017.9414866312069,18.380438725261996,294.3461705007352,1,7,18817,rain,326,Clouds,1.594378018241855
ha noi,15,1377.778129821466,2041-08-06,160,105,Other,296.0947105877892,2,14,88,8,16.727399488315594,69.92571689547526,107.49819862367872,2,3,125.482048036843,103.6972558861772,61.92885094499635,Low,1019.9280810486208,19.13526899167671,306.5239243538559,4,5,11910,rain,54,Thunderstorm,9.038006957993703
ha noi,86,1464.6919710245882,2041-08-07,123,107,Closed,291.1268974757034,7,9,77,2,16.17691513921755,244.89702508316256,108.62047410513433,2,42,73.26338586824423,96.24419019444161,123.76636473457988,Low,1007.8075328250986,20.320431537241532,307.11168801334105,5,5,14448,scattered clouds,297,Clouds,6.292708848812564
da nang,74,1180.3704103229716,2041-08-08,5,109,Closed,295.20345865566287,5,5,46,8,15.126441430480252,186.1097584890095,107.3964244991625,1,6,90.70819930347815,107.33963809164717,115.2875808410335,Low,1006.8073088401478,26.57515948462454,292.7946923729178,4,3,6328,thunderstorm,308,Clear,5.020585559519504
da nang,87,918.4439058461577,2041-08-09,238,102,Heavy congestion,299.80056617199574,8,11,54,6,15.951231609530833,59.11414641810959,108.38157276781202,2,39,98.5288788102282,51.485401819337376,88.96927852163655,High,1014.1346702918638,16.67090800113055,290.03102040454144,5,1,15029,few clouds,227,Clear,5.336362991219679
da nang,65,1158.9015349537067,2041-08-10,117,107,Stationary traffic,297.7128263790023,5,1,96,3,16.689954284187497,233.85987281241148,107.79720929677472,2,37,59.19971881126859,125.46163250251522,65.40976170769034,Moderate,1024.1988163226106,18.976252588547062,309.41371863577956,2,3,12908,thunderstorm,176,Thunderstorm,8.98908693029966
ha noi,33,892.2882400537975,2041-08-11,243,109,Other,299.7904855594479,3,9,72,6,16.934195380609765,237.72513466069074,109.28121890421477,2,5,66.98522738493128,65.2335168720468,94.89630203653192,Low,1006.6315169547836,11.63335745440535,303.22848577497746,2,8,7613,scattered clouds,307,Rain,6.714795758101488
da nang,97,1029.4494009239877,2041-08-12,158,103,Queuing traffic,308.1763684039683,8,17,47,6,16.66568668547351,88.12734402940242,108.0642568600331,1,39,116.09376239713714,119.37626284479678,92.38183782403843,High,1021.9812648214684,24.86917628447881,297.0403962660679,3,8,19554,rain,356,Rain,3.1218057154183407
da nang,9,1201.6619368926276,2041-08-13,8,109,Road maintenance,305.5822092094139,6,10,68,9,17.62635081940109,231.89288889925913,107.05724186175524,2,6,59.143053426714246,139.9422734929886,90.91640141924728,Low,1002.0333731001421,26.61370896239897,297.16127943975323,5,0,14687,scattered clouds,134,Rain,4.986616270427318
ha noi,80,1278.1861208240562,2041-08-14,188,107,Road maintenance,300.9337255206737,4,19,39,2,16.220683419597712,254.17590896803986,108.97957058200419,3,5,60.72227518597493,118.08350448245591,69.1670534954697,High,1021.9646922827351,24.40268774383518,290.5178249649966,5,9,11082,thunderstorm,108,Thunderstorm,5.506765233532688
ha noi,74,986.0057024979016,2041-08-15,269,108,Stationary traffic,292.0789337488521,3,3,85,3,16.56326118420916,106.79979529562779,109.21764462812578,4,57,101.11634718348975,52.719176517022525,132.648322613776,Moderate,1006.960507266361,21.333064320381514,290.9222433201297,2,6,16891,clear sky,54,Thunderstorm,1.347338302811645
ha noi,20,1183.203614641345,2041-08-16,17,101,Heavy congestion,306.17190306799876,7,4,59,4,16.746931955811647,272.77120330241405,107.42984538905723,4,34,84.80492748358078,128.0516902471942,79.32424121411832,High,1023.9976759186145,18.491838498506798,303.0955703560168,5,2,15644,rain,220,Clouds,3.667796367284504
ha noi,86,844.5029141426395,2041-08-17,291,104,Road maintenance,304.4849290715894,3,7,94,6,16.881624402404473,235.7068061563042,108.3080866593004,2,24,144.09315060529207,84.51034882038945,71.77292259800353,Low,1010.1670390937418,23.62770847802551,309.9131337096131,3,8,13712,thunderstorm,21,Rain,6.015661772959823
ho chi minh city,74,1131.465036877327,2041-08-18,110,100,Other,293.77709636846276,10,22,47,6,15.290770198824607,162.37674667191453,109.31633165498224,1,8,87.02274741761605,72.42844282207537,72.83858434456924,High,1017.4405338665377,16.018011045912342,296.4285486643284,5,6,17384,rain,177,Clouds,3.5205964055309895
ha noi,65,1453.9391250893511,2041-08-19,159,108,Road maintenance,294.6493044440068,4,6,90,4,16.45025584803423,223.90414984185603,107.53304276857989,2,23,117.57878957240567,121.17169593801034,134.05628515850566,Low,1021.3687109096115,18.729597937481394,299.77280066087354,4,4,14851,few clouds,43,Clear,8.008277635968398
ha noi,23,1458.3341460203424,2041-08-20,267,103,Queuing traffic,307.548649169508,2,5,69,7,16.678383737414272,189.10232247849976,109.26879159114466,2,59,124.00334415604337,92.19911668938855,97.44216536011787,Low,1022.3823767781488,29.97331345540559,294.8142916574816,4,8,5940,few clouds,125,Clear,9.994893023503153
ha noi,91,1169.6474930951817,2041-08-21,212,100,Queuing traffic,308.6610593886471,9,14,73,6,16.477509874449893,61.08113279017511,109.10471190273924,1,56,127.01057081818966,107.07655104589509,54.118815477409186,High,1008.0517986383123,25.108438335347643,291.779856773654,4,2,16120,thunderstorm,239,Clear,4.612615143908704
da nang,100,1205.8501851401008,2041-08-22,210,109,Road maintenance,297.9581565702707,9,17,44,8,15.957418209467612,273.200002021446,107.4262120609992,4,47,133.08959000816242,82.34983855898923,103.570229015361,Moderate,1017.9465167003074,27.43165102287907,299.04220994339045,4,2,10134,few clouds,114,Clear,2.231945624217742
ha noi,14,1046.7925034635446,2041-08-23,250,103,Closed,306.4937444365941,2,18,68,5,15.20545436577931,83.13275166460569,109.86036043891596,4,3,117.07261385472015,98.75826300312079,104.99614139744293,Moderate,1024.9810411297738,14.54512286971626,307.9120835294349,5,2,13672,rain,293,Clear,2.887926391232151
da nang,51,1272.2381535710467,2041-08-24,39,106,Other,295.61944061218685,9,20,94,1,15.650299920571022,115.49713266701363,109.31093805929089,4,17,101.86197033742391,88.01461734390222,56.45165103385328,High,1022.2730177436665,20.825268305452163,293.339396977515,4,2,8221,few clouds,359,Clear,7.8626848035644485
ho chi minh city,11,859.0991801603269,2041-08-25,9,103,Other,301.0742614340723,7,22,28,2,16.016353549700806,106.52588069883757,108.87918313059919,4,5,58.48274750386185,97.21285011766824,58.320560371500996,Moderate,1022.0011238719347,14.590524432588033,305.9357617203724,1,6,19609,thunderstorm,177,Thunderstorm,1.5747092911658
ho chi minh city,62,1361.794721427824,2041-08-26,148,105,Other,307.10512990180916,2,22,62,7,17.588435563589144,94.20350052361516,108.48613748186267,2,28,110.20574777716543,90.86634479401619,137.05664568869472,Low,1006.0503003192129,14.694719054428981,305.03003374079236,3,6,6868,thunderstorm,19,Thunderstorm,8.803483493013292
ha noi,16,1336.2555170327028,2041-08-27,14,104,Accident,302.3921133206766,10,15,53,7,15.640767371755544,51.03645272824301,108.37522075083686,3,21,115.12495783373694,137.13738172177548,146.0444687638585,Low,1009.4781425127226,27.2871555275928,301.22153290277555,1,8,15816,few clouds,13,Rain,1.6135314761623265
da nang,75,966.6856249909146,2041-08-28,230,107,Stationary traffic,309.89547933143297,4,17,52,5,15.718227121696017,171.96090167731285,109.2137238345925,3,37,61.49266612884793,120.58854311435337,103.89335388799424,Low,1023.9580865841789,21.067238817721677,308.4475985550506,2,2,6057,thunderstorm,204,Rain,1.4171849824977978
ha noi,96,1163.2509744012805,2041-08-29,217,104,Closed,308.9069539474621,9,19,30,3,17.005047666823316,61.48097374041512,108.63028892983105,1,39,67.28576583809814,121.42818587820626,126.08356365325362,Low,1021.2146374578201,10.85109234247577,293.7011188744236,3,4,6290,clear sky,334,Clouds,1.2073736393918983
ha noi,64,1385.7324074455028,2041-08-30,43,105,Stationary traffic,295.70294940668555,4,1,39,2,17.594190836366774,116.87493772510986,109.06250188836765,1,31,84.49468962194828,97.09565007782498,92.15232235501696,High,1010.0749635535725,22.74793393597333,307.15752753881713,2,2,10399,thunderstorm,271,Clouds,8.305824444296157
da nang,7,832.8021460830582,2041-08-31,131,102,Other,304.1917199004527,10,2,35,8,16.599040515148886,80.38391242628518,108.33699862424993,4,12,101.84224887784495,121.56990081035936,116.24034778000959,High,1000.7979936939751,17.65957776676047,301.91360394514834,3,5,9938,few clouds,46,Clear,8.551727556789462
ho chi minh city,99,1205.2567468745865,2041-09-01,14,108,Queuing traffic,297.64421751564777,6,21,73,8,15.938287538588924,58.81517453387009,109.36094910905827,1,2,101.92561040254233,146.38436167465068,147.49464957928777,Low,1022.8380701926156,23.32641693989012,307.0139869939521,4,7,9854,clear sky,210,Thunderstorm,9.629888115695307
ho chi minh city,25,881.0560911031586,2041-09-02,174,102,Other,301.7127720675646,5,22,28,2,16.234054273849605,71.78453259426702,107.36717779633246,1,55,62.89920041295646,112.46302726695842,50.3181265421528,Moderate,1002.2562731334696,11.176955924095274,291.09451679520976,4,0,11860,thunderstorm,161,Clear,6.125114343178591
ho chi minh city,81,803.1523016323824,2041-09-03,24,104,Queuing traffic,293.72982772892436,7,3,36,8,16.95688336578259,183.1933756483672,108.69923763359513,4,20,86.75390968985408,127.40601118282505,84.92084108029619,Low,1013.2771615501465,24.15411424277844,303.59337076038526,2,3,8908,thunderstorm,43,Clouds,3.484599638196441
da nang,78,1062.4702443783572,2041-09-04,105,108,Stationary traffic,303.9795530145287,5,17,71,7,16.75414510740716,297.44106544560356,108.61094116315945,2,45,144.46387760138725,57.718433435261396,118.85295193148617,Moderate,1009.0406645752437,26.6818381988268,299.6625001600285,4,10,14145,thunderstorm,138,Rain,5.07354746582747
da nang,14,1142.9509608075282,2041-09-05,116,101,Queuing traffic,301.99968320841924,5,20,71,8,15.176399486936589,222.72777727424813,107.82704344081895,3,24,142.4604234760027,74.86515792170043,113.2139363487091,Low,1004.646849573942,28.064352773492153,295.8547101922178,5,3,13363,rain,91,Rain,7.261140433970064
ho chi minh city,84,1254.9000978987656,2041-09-06,182,107,Accident,297.76714140028434,10,23,74,8,16.231866631897987,169.3308011349702,108.66798970635725,3,16,121.47611196462407,51.12478306291367,127.56072772128981,Low,1013.5473486441143,26.2432254034611,291.6977740644094,5,2,12140,scattered clouds,89,Rain,5.022702131645826
da nang,93,1307.4103321804735,2041-09-07,118,102,Heavy congestion,296.0142771572355,7,23,81,2,15.371638661488753,92.33465612796128,107.46583889974062,3,37,143.31639225832026,133.4795216605651,126.50677316953093,High,1021.570785864291,22.75475459337184,299.9470958972858,1,7,10359,few clouds,219,Rain,1.7954587655347418
ha noi,96,1181.361539362881,2041-09-08,35,107,Other,290.921965922923,7,16,75,4,15.01935004898938,158.56024569435056,107.2681616298967,2,55,125.13099907030184,113.57888501066839,85.29524952353998,High,1017.0512510757159,27.042889549477348,297.61800011929625,5,1,14625,few clouds,125,Thunderstorm,6.013284800985354
da nang,34,1129.2590391758108,2041-09-09,265,101,Heavy congestion,290.4994460544531,6,18,44,9,17.513580500175955,238.65182419918355,107.65328741263804,4,1,80.72527933598083,114.99041172790017,76.8965814460928,Moderate,1006.2124780751351,11.961433524645475,295.93016800355326,3,10,9040,few clouds,346,Rain,5.719348468007914
da nang,64,1390.2212938778905,2041-09-10,178,106,Heavy congestion,293.0563022877455,1,17,54,6,15.889205544734464,83.98101640030976,109.29783424048453,1,4,146.86898572927373,50.10657968488875,110.806445125332,Moderate,1023.4307575973816,12.120318980783882,298.8514354600928,5,4,7733,few clouds,114,Rain,2.549237143103433
da nang,90,1269.8289824124276,2041-09-11,61,105,Stationary traffic,302.07148996585266,8,12,53,7,16.606785522790425,274.39080729761133,108.30780031272658,1,32,74.77559873144385,135.214656679389,137.15740541017067,High,1020.9595961092632,25.8251837431201,303.3907384638869,3,8,18659,scattered clouds,122,Rain,2.4165871482172556
ho chi minh city,90,909.1646649725313,2041-09-12,220,109,Heavy congestion,291.51620145762024,1,5,25,3,16.479136325337258,297.6953810521909,108.09319221615492,4,12,73.85895464859198,60.080334068908805,57.26698595094075,Moderate,1013.1550671614348,15.565357369639216,309.4244644353611,2,9,15581,scattered clouds,237,Rain,5.0352997020838215
ha noi,16,845.1944788361553,2041-09-13,10,109,Other,305.14787981906323,2,11,87,8,15.26916596098793,276.5471418557869,108.52287583460961,4,45,80.25495275156159,114.30184428090327,147.0028163765495,Moderate,1002.6748731364762,15.740394854670392,297.61267508150524,3,2,5791,scattered clouds,223,Thunderstorm,1.0430396794286858
ha noi,56,1197.2455085833376,2041-09-14,273,109,Other,303.39335774500677,7,6,26,1,17.342107293974813,193.88115503828814,108.86400279571818,2,55,58.92896593840019,142.3642856394211,116.61255706022546,High,1017.9443898237225,10.01709101860385,298.92329556634934,5,1,16363,thunderstorm,281,Clouds,1.4442893316160894
ho chi minh city,100,1273.0987334045276,2041-09-15,145,104,Road maintenance,301.9400189673367,9,11,77,1,15.36855557121426,251.78815648491863,107.40797598927493,1,6,144.28591045160732,107.69219401954138,100.39373729024786,Low,1023.1563532067549,15.69633007950067,293.55451144355055,1,4,6177,rain,47,Thunderstorm,1.493124869481698
da nang,11,1208.8901873741797,2041-09-16,88,103,Heavy congestion,297.09151793241864,8,2,86,1,16.185693854803763,94.39388760744694,107.45640495748344,1,0,143.61225936147713,62.873624586254664,110.76179444232648,High,1023.0632772208022,19.996514093300817,295.7991205043667,1,0,16507,rain,311,Clouds,9.960801091607477
