city,cloudiness,co,date,delay,event_code,event_desc,feels_like,gb-defra-index,hour,humidity,iconCategory,latitude,length,longitude,magnitudeOfDelay,minute,o3,pm10,pm2_5,pollution_level,pressure,so2,temperature,us-epa-index,uv,visibility,weather_desc,wind_deg,weather_main,wind_speed
ho chi minh city,65,1179.240517856967,2038-06-22,109,105,Other,298.094138457703,1,0,74,6,16.403733637779947,181.26722240608473,107.027231956501,1,40,60.14254392110337,54.1484382070858,131.21642578078354,Low,1022.7813342564108,21.756556682040383,290.81284254963566,1,2,11591,scattered clouds,40,Clouds,7.431694431563772
ho chi minh city,15,1343.5997755911048,2038-06-23,59,105,Heavy congestion,306.41934577319836,1,14,24,4,16.887409698539805,59.18218713748779,109.39645621391658,2,37,109.72323803545751,78.69376576329674,121.63710309214821,Low,999.7201067495288,29.72366658530064,289.1274935056592,3,5,15428,rain,9,Clear,11.107912299515256
da nang,37,1332.671546976882,2038-06-24,298,101,Accident,305.57878020809784,5,8,68,8,17.518679497974915,178.24781901667205,109.99954597895233,1,46,112.25857220324635,75.54245236145334,54.95339477717479,High,1018.1659518656945,21.938412597910595,300.6495158921997,4,10,19965,few clouds,83,Thunderstorm,10.558698400043218
ha noi,31,934.2097697939747,2038-06-25,159,104,Stationary traffic,302.87000082744305,7,4,65,6,15.659386808832501,189.51597705184142,110.05449604673008,4,6,138.3085044430138,109.98268963851748,87.00551450129687,Low,1016.993711734992,33.35096299211443,301.75713684202304,2,0,9370,few clouds,338,Clear,1.0240773309615328
ho chi minh city,91,963.6584010284035,2038-06-26,0,101,Heavy congestion,292.957977946984,10,4,73,4,17.826837744283058,174.97436878260066,109.95078215524687,4,17,119.97633545180163,111.01166025621734,133.95157025753244,High,1007.4500445295873,20.834010697216623,297.0972027353939,4,10,9728,clear sky,162,Rain,5.337624447246921
ha noi,56,1174.9268033314977,2038-06-27,50,100,Road maintenance,294.32614311807686,5,2,85,9,15.788392959286526,144.45238813023667,107.96111373920844,3,19,130.19245231959866,116.65535681738419,56.63900508112794,Moderate,1008.8642171549151,20.404620258400445,308.6854707483053,2,0,10458,clear sky,347,Rain,2.0933701204851216
ho chi minh city,83,1507.7476269592792,2038-06-28,50,105,Queuing traffic,310.0352215272959,1,12,88,6,15.864148857730077,257.49862157337276,109.14828443135471,2,12,123.21888544185062,95.65206065405725,85.00637426632103,Moderate,1019.870867236896,9.042525024115886,298.10244163879094,1,6,19407,thunderstorm,130,Clouds,9.68018468157324
ho chi minh city,84,1499.6525243889369,2038-06-29,141,104,Accident,303.6553824250533,1,23,20,2,15.970386085973667,253.84213302017864,107.52649850010819,4,58,121.52447092442479,131.64550300479118,143.02640967051622,High,1019.626326609282,25.911534000202327,291.8789096357604,2,4,13680,rain,105,Thunderstorm,5.006198917573828
da nang,38,979.3723578351535,2038-06-30,34,100,Stationary traffic,304.94250986673677,1,20,40,4,16.37427870436916,78.23324682032505,108.62724174634853,1,13,76.55971383163909,67.24089465954393,89.74135353961267,Moderate,1009.3326997949034,9.997671249878211,298.16943729356615,1,8,20000,rain,319,Thunderstorm,2.600033634796268
da nang,84,1369.1498514670309,2038-07-01,61,103,Closed,297.8697847737403,10,18,39,2,17.059279779014755,228.3038266656301,109.56145816274558,1,18,135.53542571312207,105.51950236357348,155.76997298934452,Moderate,1004.1420825966409,21.83543602565723,305.5052931338667,2,2,5000,few clouds,230,Thunderstorm,1.7959671723064603
ha noi,23,993.5399970110454,2038-07-02,213,100,Closed,308.18196595395597,9,18,56,3,15.969486024935724,302.0685144520969,109.3054155728805,3,9,61.528791162460394,98.55933187860084,66.5432901674445,Moderate,1023.4953448446929,12.997492651857115,292.9282220381891,2,2,11832,few clouds,158,Clouds,1.3745626323603393
ho chi minh city,73,1375.5375799467397,2038-07-03,104,100,Queuing traffic,302.0011165475377,4,21,76,9,16.108884865606182,74.55301471496843,109.34963657576851,4,49,107.78273057841098,89.94218704156141,76.2615994246964,Low,1028.2079598746611,8.739214990245529,294.3951770764863,4,8,9387,scattered clouds,118,Clouds,7.357043474288138
da nang,6,870.6286352292414,2038-07-04,165,104,Accident,296.915195070265,2,5,69,5,15.603924191492446,171.51223418211433,108.14171687252414,4,33,80.84717749527704,46.221458586635734,77.47326802078834,Moderate,1019.5826653853495,24.53533970956797,306.5574323478354,3,6,20000,clear sky,88,Thunderstorm,3.000674172800463
ha noi,5,1148.19466948264,2038-07-05,271,101,Closed,296.26811834611107,6,2,63,6,16.47390066848186,57.53937000330991,108.98186587953712,4,34,54.81097378529017,97.44631574499815,89.62940396230897,High,1001.287512733319,21.441716406287345,302.93983725040533,1,2,20000,rain,81,Thunderstorm,6.518088203008874
ha noi,82,1514.650453806066,2038-07-06,114,107,Heavy congestion,297.40078291992575,1,10,67,2,16.12292955206587,217.81793823391484,108.23414485289025,2,21,60.759367004223215,56.7375507782743,82.94096915035463,Low,1010.555179480484,27.808440947254105,310.5889754571877,4,6,11205,rain,285,Clear,9.637996694301915
ho chi minh city,37,1214.7795949645722,2038-07-07,161,103,Queuing traffic,305.87660807461833,1,3,57,3,17.682946028017827,160.22376581462265,107.48387256257033,4,42,72.66012872349016,132.36795473189846,106.32751034545149,Moderate,1013.3849683439205,13.125135666657915,309.67809394780795,1,2,20000,thunderstorm,166,Clouds,5.274137619823977
ho chi minh city,95,1124.9429542605712,2038-07-08,158,105,Closed,296.44339192606924,5,22,51,5,15.976831623225108,47.25755772657628,109.21931096551877,3,11,92.15298989411242,84.51251880166465,148.9811608568085,High,1012.1824591861766,27.040461924446276,306.2042616065842,3,5,20000,clear sky,342,Clear,8.250572326275536
ho chi minh city,44,953.5479415777854,2038-07-09,28,104,Accident,303.7549675391172,5,23,37,8,15.548251881980546,207.97556184530512,107.32973173736166,1,38,130.36453358948395,96.5266048480996,88.65743179588453,Low,1017.72857601582,16.460111218531004,300.5523744375998,4,5,19483,clear sky,193,Clear,1.3862781932810628
ho chi minh city,36,855.7943096825346,2038-07-10,67,107,Stationary traffic,305.2264593747856,7,10,58,4,15.074828924045176,147.51459242382867,107.81400780451551,4,22,110.04976917688575,116.755488881173,92.47704557846085,High,1007.2565629497943,18.271236672587545,292.0398154035129,2,0,12637,scattered clouds,312,Thunderstorm,7.80736847389341
da nang,71,1498.9919027483243,2038-07-11,136,100,Road maintenance,292.20123092961074,3,21,91,1,18.007296304525937,200.67911969467642,109.84902312201775,1,7,65.59725096339393,128.3965484071865,79.79983974801794,Moderate,1000.4729868232575,22.51334960387375,298.60702492878,4,1,5000,few clouds,72,Clear,7.178646912506723
ho chi minh city,11,986.1199496393406,2038-07-12,143,106,Queuing traffic,289.9969721474381,2,6,88,9,16.13312957121617,149.50110507163038,107.39877089975776,1,24,94.69807704234655,83.4673754618722,108.19974228638807,High,1026.0324542680185,20.735374220233872,293.6031032845983,2,10,20000,few clouds,125,Clear,7.186926433165617
ha noi,36,1001.2196489269977,2038-07-13,199,101,Road maintenance,303.05684133264566,4,3,38,9,17.25210572446077,99.85557246382055,109.72415968580097,2,14,106.07760972505943,67.40155403539325,138.86974544904984,Low,1018.8215844198722,21.054808627712823,308.50465782358225,2,10,19558,scattered clouds,286,Rain,5.5373653648297845
da nang,47,1130.398277588069,2038-07-14,188,108,Heavy congestion,294.68020314439417,1,18,56,4,17.730744980913574,140.5622492433538,108.2198548034876,1,17,83.87883949426288,128.16020850226113,110.57609611657469,Moderate,999.711420766363,20.989516633046893,297.20076376980165,2,7,16413,few clouds,84,Rain,8.99984078345624
da nang,34,1478.1688653038202,2038-07-15,237,102,Stationary traffic,307.0247740245098,5,7,36,4,16.160976402245566,203.56928894610246,107.84919079088013,1,35,67.84187123545239,74.20073754128633,91.3191008574528,Low,1009.7204349258558,16.843691717484113,302.37936193930875,1,1,7970,clear sky,16,Clouds,2.448249586789727
da nang,8,682.5111812539939,2038-07-16,283,103,Heavy congestion,303.8902392668366,10,15,35,9,16.925611539325228,185.78926604307605,108.47541043036034,2,8,60.005750586404766,98.24417988833592,64.58655519167536,Moderate,1015.4819394213691,18.87632329990575,308.81627306010756,4,8,5000,rain,317,Thunderstorm,7.108016823824674
ha noi,16,869.521823789807,2038-07-17,163,105,Closed,294.03446808064194,4,10,100,9,17.777416471842283,55.96329296190902,108.09641718989724,4,56,87.06450726685789,67.55480218557022,89.0563899274699,High,1020.7853683994819,24.530071206708563,309.385136306291,3,5,14494,scattered clouds,154,Clouds,3.736696025179226
ha noi,2,1051.7561846298754,2038-07-18,271,106,Other,291.98488396078574,1,20,45,3,15.748815143048253,232.16296663084725,107.68969499595066,2,31,125.09077132052323,124.33283267627802,54.89505193944289,Moderate,1026.7208977869652,19.29169808584233,297.3634141747031,1,6,14187,few clouds,59,Clouds,3.31421303904338
ho chi minh city,69,1453.4912610026972,2038-07-19,286,106,Closed,308.63844372203096,7,4,91,7,15.266865008831344,261.4118402180379,107.80069814023199,3,32,141.3551468713301,62.772682454904825,122.45943624466192,Moderate,1010.8431519570222,9.282727961323786,306.1499837225773,3,5,9183,few clouds,224,Clear,1.402756940809598
ha noi,75,944.9708417032168,2038-07-20,76,107,Heavy congestion,300.261544961402,7,0,57,7,17.30026001958584,178.7627455225315,108.00114739212431,3,7,66.28020149039142,37.45079490478961,98.85805096644852,High,1028.1173742331116,19.083288932823216,302.49596154797445,2,1,14138,scattered clouds,179,Rain,10.141014479580885
ha noi,0,1233.184507685037,2038-07-21,198,105,Heavy congestion,299.32479732498734,1,23,42,6,15.86164136132011,76.43824392810315,109.88518199639083,3,56,120.50437199234872,124.923564912674,81.22457662982667,High,1002.0491016479583,21.35146547471553,289.7361916673724,3,0,11125,scattered clouds,85,Thunderstorm,5.391309698836942
ho chi minh city,94,1409.6564299025697,2038-07-22,228,104,Closed,291.51939473817055,8,19,71,2,16.05231985957556,212.45386989996152,109.24078884053047,2,35,72.1287648804728,52.19866011691133,108.16017712953123,Low,1014.8997587917889,24.802321283795735,295.1025312741077,1,8,20000,few clouds,212,Thunderstorm,8.273834584248226
ho chi minh city,0,1427.6025681908561,2038-07-23,77,107,Heavy congestion,296.11918328588604,4,14,41,5,17.732726926451672,59.05399020262183,108.32714012921903,2,41,130.95790422147533,125.03558723604617,128.47814546858245,High,993.2870056952781,10.076576286687292,299.03038073985306,1,6,14081,rain,251,Rain,10.786018540915837
ho chi minh city,37,1190.9920420343967,2038-07-24,181,105,Accident,297.9920058830751,4,15,71,1,16.639979022994147,195.75148297531854,107.78117138029894,4,46,109.24770674013487,69.06411300084945,137.46875140019245,High,1014.6014147862172,16.943824780214126,304.6056065214848,4,4,8991,few clouds,129,Clouds,5.166984600477301
da nang,43,1269.701016102351,2038-07-25,0,105,Stationary traffic,288.2061345434994,4,12,61,8,16.67898762771546,159.04681031432708,107.31554703130055,3,34,143.3545423565491,134.74559004942813,125.66633981996927,Moderate,993.938090499006,17.740839051949763,296.31245043573404,2,7,17386,rain,24,Rain,7.251321320321899
ho chi minh city,73,1052.956275869851,2038-07-26,94,107,Accident,299.50144386377366,7,15,42,6,15.939800930277201,221.23025821270633,107.39555544893453,4,35,111.3898548889517,143.6236075866102,106.96954762202009,High,1010.7497841728571,24.526187265709613,294.5855801348882,3,4,7445,scattered clouds,211,Clouds,8.234655244150446
da nang,87,933.5003870595203,2038-07-27,51,100,Heavy congestion,295.6690197720616,1,13,81,1,16.30986598597543,218.91676786355762,108.67085520133517,4,52,86.12453712927639,131.09681390393206,67.32224825890368,Moderate,1021.7326045767778,13.727119542659208,294.04770895261277,4,8,7816,clear sky,43,Thunderstorm,9.100694519409156
da nang,87,1057.849954099015,2038-07-28,121,103,Closed,299.99683586244123,2,5,50,9,15.095402943061442,139.3848737876345,108.09854615549084,1,21,95.99358726583569,83.263068842382,75.77703474086826,Low,1019.6649422023618,17.724405300666696,298.96638227359887,3,6,10762,few clouds,171,Clear,3.18540691734283
da nang,75,1260.8535030663322,2038-07-29,55,103,Heavy congestion,294.6376421135072,9,22,73,1,17.277179239190886,94.48925435546715,107.31005836368476,4,9,102.31022401135608,68.86242816014342,137.57872674134714,Moderate,1020.2520802852301,23.454685892967902,295.81251556391055,3,5,16286,clear sky,254,Clouds,9.028748885900988
ha noi,71,1419.159840257734,2038-07-30,195,107,Queuing traffic,294.2503766349588,2,16,62,3,16.909066794869958,276.7433293327389,108.06019714585528,3,12,63.40233048616025,62.138536524549565,108.3540205395515,High,1008.5545632290289,19.996204734486483,300.88437587138264,2,6,5000,rain,298,Clear,7.847877489314061
ho chi minh city,95,1512.0950524318105,2038-07-31,180,106,Closed,296.3908171220271,10,9,54,9,16.747714764556004,229.13472846881533,108.23378363460986,2,41,53.14847836625252,78.34812197375699,103.82771556320274,High,1014.7650463086957,20.642489661479704,307.07315454879307,4,1,17306,rain,21,Clear,6.090030483128044
ha noi,63,1145.819392401565,2038-08-01,164,107,Accident,292.69525405772254,2,4,62,9,16.443084124516115,253.49754994056693,109.71420504304007,3,47,144.08265004197182,125.84366448817346,95.77910503657574,Moderate,1022.532812770825,11.566939982581708,307.72229734974775,3,0,12147,few clouds,274,Thunderstorm,6.390901152707474
ho chi minh city,97,1017.6333453833502,2038-08-02,135,106,Accident,308.8233794338566,10,20,57,4,17.585321913094646,256.17095540829996,108.65704708513823,1,36,113.95752034224397,121.26864707418035,114.62089653659143,Low,1003.8987744510275,7.457649182861543,293.6004311095263,3,5,8083,clear sky,249,Thunderstorm,3.8397678771664814
ha noi,74,1079.451247078378,2038-08-03,72,105,Queuing traffic,292.6507526728842,10,16,66,3,15.436258972940449,212.3842296070716,109.48753594861455,3,33,104.03186013463369,142.60498003832592,153.53533875380157,Moderate,1005.3593990578021,16.57315050745005,293.83576731193534,3,0,9447,scattered clouds,151,Clouds,8.106289200089694
ha noi,75,1421.8005412597283,2038-08-04,8,109,Accident,307.79882884163965,1,14,30,7,15.253106295881055,61.32705584199087,108.13250533699946,4,14,66.51874454094974,131.99298589704796,102.62949908305897,High,1010.1453354007317,5.597748969845476,308.298276807909,1,4,5814,rain,269,Rain,3.380049420941259
da nang,26,972.9077724193166,2038-08-05,229,105,Closed,293.9719417737583,3,7,65,9,16.01108072838453,194.84686560790996,109.99439640657334,1,54,104.81093636669081,86.86278460658303,81.53829375462249,Moderate,1007.8581115845732,21.070212735472598,309.7523498998371,5,7,15387,thunderstorm,120,Clouds,8.85033408135062
ha noi,98,1171.2837917848321,2038-08-06,132,105,Closed,297.0220603267936,3,6,67,5,17.808892094801756,152.65225707689783,107.56868975305224,3,34,139.22471760739003,56.942838074557365,149.9132790225125,Low,1020.1377778689722,12.103545866145927,292.663583768178,4,10,20000,thunderstorm,165,Rain,6.817476306924987
ha noi,99,912.0180090705777,2038-08-07,299,102,Heavy congestion,306.359389754217,8,18,46,3,16.847968486026655,140.7492501247032,108.84740219703392,1,28,105.96520182390053,101.71669576331644,155.09543615630147,Low,1011.5351195736563,30.431746806234322,301.75947027299776,4,7,10713,few clouds,260,Rain,5.750968988436791
ho chi minh city,61,1405.7971911398834,2038-08-08,239,102,Closed,294.84580357786086,1,11,48,2,17.95890513347818,54.28335151721782,108.14089132204863,3,24,149.76210611132822,82.75653882048138,74.04128335609526,Low,997.3329353178184,12.392711991660832,307.23825710143734,4,5,20000,thunderstorm,26,Clouds,1.8163255017749376
ho chi minh city,95,1443.8159879287334,2038-08-09,121,107,Stationary traffic,289.18816250373266,1,7,38,1,16.643841777761217,305.292551796444,109.57871955863473,3,13,119.59963034568105,124.65621028569305,79.13838825998847,High,998.8300121664288,22.093502484752452,303.9524518245678,3,5,9316,scattered clouds,24,Thunderstorm,4.880413540779042
da nang,22,820.49692441617,2038-08-10,162,106,Heavy congestion,292.58228864742284,7,14,51,6,15.900208351998518,162.78999053579975,107.38923221210885,1,32,131.44611271361802,159.29192022140523,162.86600594377487,Moderate,1026.6189876455667,23.461779505819848,302.009591737994,3,4,15927,scattered clouds,212,Thunderstorm,8.865258802424728
ho chi minh city,53,868.014787065977,2038-08-11,110,109,Other,298.18717272833015,1,22,76,8,16.78237298299081,191.7885161644697,107.10114645539855,3,45,117.1962154166775,85.46308832349142,146.61328508510164,High,1014.7120465780913,13.423181402587586,298.26205616406963,3,0,16848,thunderstorm,128,Thunderstorm,3.2956432998490306
ha noi,36,1282.5716818776584,2038-08-12,210,101,Other,301.06857107656845,1,22,66,1,16.322880470970663,286.731733473789,109.57078712852943,4,34,78.65105142782593,134.54287117747316,156.39022619523135,High,1017.1081818911213,19.174453337711075,308.7750795055881,1,6,5581,clear sky,156,Thunderstorm,-0.9367158082187104
da nang,24,1191.6200158968018,2038-08-13,145,107,Heavy congestion,304.184069092132,6,1,74,5,17.87348120859402,165.61676625152873,108.20673537859857,1,10,93.0921245097432,133.64101660870188,106.27882738532088,High,1002.7382761622548,12.335821880552224,294.44824237813623,3,6,20000,rain,96,Clear,5.905747943084429
ha noi,28,949.3558840607594,2038-08-14,109,107,Queuing traffic,299.2033047329542,6,18,69,6,16.554594722923113,275.7580297591892,109.68942766848096,2,33,128.11424043983953,107.50813968078621,80.0689376729378,Moderate,1013.3269316938938,14.194389392789212,294.40946698988785,3,8,20000,scattered clouds,358,Clear,3.435976364817744
ha noi,70,1515.5918503162395,2038-08-15,168,109,Other,295.33307808323997,2,6,75,7,16.38469587915167,265.7107934050917,109.62087519028557,2,9,83.16928842154732,125.95804507340374,59.29157776761484,Low,1020.887854940265,32.244397822154454,294.8499456674196,2,10,11376,thunderstorm,157,Rain,6.799549573735383
ho chi minh city,61,1044.169814239845,2038-08-16,163,104,Heavy congestion,300.4101139920862,10,12,55,4,16.32065537143596,273.2334271926676,109.19829436650967,3,27,107.94234881362758,130.32036894154993,61.26128830755174,Low,1008.630004284803,21.22851073976438,306.6412581100135,5,4,20000,scattered clouds,66,Clear,8.728853044942031
da nang,71,1491.1960177545716,2038-08-17,276,101,Accident,290.80087204417606,1,12,52,3,16.818958051377184,74.47246093807354,108.68943436739933,2,19,111.15981437422175,57.37930171685291,82.41418322283924,Moderate,1016.9190970650801,32.29402079063064,304.0168850296128,3,9,20000,clear sky,321,Clear,2.1183309091980544
da nang,8,1121.715457266967,2038-08-18,170,103,Closed,304.4053384305038,6,1,44,5,16.854994997430925,48.30472006584802,108.97673446791829,2,27,114.92462881289832,152.900293603608,137.94078853548115,Low,1018.0971760066168,29.608089951390546,299.2722593262492,2,6,5000,scattered clouds,113,Thunderstorm,5.466908866492557
da nang,15,926.7934189135613,2038-08-19,43,108,Closed,292.528323332037,9,5,56,8,15.306141171496952,241.66511783740427,109.00101096430065,3,16,118.69026938844593,139.2169194060492,95.69817713552327,High,1018.4683414984046,12.668524211234402,293.092229819582,1,4,20000,rain,152,Rain,7.109932593278026
ho chi minh city,99,1124.8224594277958,2038-08-20,232,100,Closed,302.1826840628415,1,23,61,8,16.64030802135764,101.41964880185374,107.63063805091495,1,5,96.39849089494055,58.35382756971514,77.1136333131593,High,1005.9509640088542,15.528755594177063,303.9107362738026,1,6,6071,thunderstorm,15,Clear,4.787420011532698
da nang,88,879.4881108358364,2038-08-21,134,107,Heavy congestion,300.43124556845555,7,19,52,4,15.814615433260649,203.68916111108265,107.3673587010731,1,19,146.17442606448014,80.82627214755703,126.70091191950951,Low,1017.5922495123014,13.759180185079082,306.2665454106312,1,7,20000,rain,99,Thunderstorm,10.165704248605307
ha noi,79,1273.2224364501285,2038-08-22,255,102,Heavy congestion,309.60825507748433,1,8,86,8,15.74050899357668,242.9150138401062,109.73843581334518,1,9,81.59060143367311,118.4169949908019,83.03857914367386,Low,1027.16053682319,11.923065508993842,307.55080503669694,4,2,10484,scattered clouds,268,Clear,1.6434417759018287
ho chi minh city,43,1470.188567424788,2038-08-23,300,105,Heavy congestion,306.7952081238871,1,22,57,9,15.443623083571428,171.281285285533,107.95939741256703,4,21,70.96517311282396,116.06052663839267,120.35700140659296,Moderate,1012.7480314600591,13.709343061412161,292.84357541723773,3,5,10559,thunderstorm,271,Rain,2.930761370954523
da nang,43,1184.410099419919,2038-08-24,92,106,Stationary traffic,312.3593046571159,3,16,68,4,16.075343942355143,226.12279481445293,107.90884586099493,2,55,72.06819014439111,124.15309376293511,133.33728593200033,High,1012.7627437462613,17.226321526853432,293.37129618335024,2,7,13539,thunderstorm,213,Thunderstorm,7.6198965171654
ho chi minh city,0,861.9813012535941,2038-08-25,171,102,Accident,300.0474839377454,3,21,49,6,15.479035211119529,168.22343874550907,107.34680587570524,4,21,44.94691983789614,122.47320698109618,129.9591193309297,Low,1013.6781035447348,9.56962733634062,304.876523096262,2,4,18589,few clouds,68,Thunderstorm,2.5919571808678725
da nang,50,1330.7655590144468,2038-08-26,125,109,Stationary traffic,311.3639529276859,4,3,100,6,17.559866446509588,170.54053780691032,108.12707243021514,2,17,72.56859709047951,70.97513664985091,44.30848708864008,Low,1014.3189014144473,14.385868202281305,298.47092466932645,3,2,16637,thunderstorm,213,Rain,12.124479643377398
ho chi minh city,95,1299.344767060829,2038-08-27,123,103,Closed,302.0892290866817,9,9,61,1,16.299250622648056,109.28049422862335,109.40922925514577,2,17,109.3720179616536,106.8110274168454,112.65025901560867,Low,1015.7954776795813,18.829233625721827,296.45609352613803,2,7,5000,rain,342,Thunderstorm,1.796719879854034
ho chi minh city,67,1295.977764784723,2038-08-28,57,101,Stationary traffic,291.83499194756945,1,23,45,4,17.927252608222823,225.19066554538392,109.024563652896,1,59,117.1291521758726,80.68923977558521,89.33052493811813,Moderate,1019.0292947582556,31.838544141946052,310.7239558257003,5,2,5355,few clouds,276,Rain,6.779810200755944
ho chi minh city,82,1062.2122921958814,2038-08-29,300,103,Heavy congestion,300.884469970074,4,8,89,6,16.840686875708908,51.283836263857395,107.38248589207907,4,18,83.21320098609137,74.43466040417879,130.7586122810571,Moderate,1004.7570417493794,30.09597732068844,310.9143866763462,3,4,11256,clear sky,151,Rain,7.431189794760839
ho chi minh city,48,1182.1654962592215,2038-08-30,278,102,Stationary traffic,301.0618522062613,1,2,70,2,16.514517333244736,279.4232676474385,107.38380439594475,3,28,134.52134007990534,84.51417169974086,72.37442002725427,High,1016.4613432394376,17.81220619936069,298.9030581959334,2,3,20000,scattered clouds,255,Rain,5.952789690253413
ho chi minh city,66,1092.8428175489507,2038-08-31,186,101,Heavy congestion,298.09210557278146,2,21,34,7,16.326240031098934,50.201285595197874,107.42652968775832,1,27,109.15644764835699,89.1738663983172,105.81842830277388,High,1006.1762130224309,24.80853108046758,303.6922595649822,4,10,19214,thunderstorm,321,Clear,2.0146807478491118
ho chi minh city,82,836.7722849626294,2038-09-01,197,107,Accident,304.4442038320991,3,4,48,8,15.303035730558753,158.03706031113592,107.0800666563569,4,6,156.68148107592125,84.37463628141396,123.165731645364,Moderate,1011.04073955429,8.756793609633137,302.5098949154688,2,1,12790,clear sky,217,Clear,3.3815657587855608
ha noi,63,974.6579553680986,2038-09-02,106,105,Stationary traffic,302.01850361457014,5,17,41,8,17.128044242953408,180.69206869875876,109.24425716936332,1,38,68.15113056453575,119.05750303989022,143.1896708178261,Moderate,1017.6950426493534,29.31937798732688,304.39916267198845,4,7,20000,scattered clouds,306,Clouds,7.384490853733947
ha noi,79,1180.382109676633,2038-09-03,133,101,Heavy congestion,297.4178026588051,5,22,56,9,16.648134662571657,82.01292445891143,108.29297704261448,1,59,102.71826741944362,120.71182593267513,124.93240225024265,High,1002.7991849509096,27.107532065301385,296.1497128870381,4,7,12441,rain,77,Thunderstorm,1.848703425975417
da nang,50,1402.3740711344217,2038-09-04,144,106,Other,299.5506187310536,9,8,75,8,15.940517439986673,123.78234763944302,108.97301755724902,3,2,148.03556976766725,114.27686561720844,97.58706850957563,Low,1002.1496615758833,14.461202190799263,295.55278439974046,2,6,16930,scattered clouds,49,Rain,2.7803892329095397
da nang,13,1032.8379824928336,2038-09-05,83,102,Accident,301.5315957756738,1,8,65,7,16.040105256738286,199.04680461063649,107.32272746126426,3,11,116.15280648469523,136.67391510120225,42.473959780446705,Low,1006.3121138253553,27.37808816805673,295.6181828168246,3,1,20000,clear sky,1,Clear,5.92241050581712
da nang,52,1123.5064524073462,2038-09-06,89,107,Heavy congestion,294.2780888383594,6,0,73,2,15.987175604176466,217.29685091649304,109.7697999362881,2,57,135.5453297412065,91.50271703363651,124.54059455802894,Low,1021.846163759981,16.74061269495676,301.37045339712745,4,4,17047,clear sky,351,Clouds,2.3743133541999906
ha noi,70,1407.4840065474164,2038-09-07,97,109,Other,290.6804230902379,5,0,47,1,17.803995406694533,147.34669368408274,108.90108434464243,3,28,51.660957805928966,116.25934643753195,74.74413690317493,Moderate,1022.0803013099568,19.4362901399593,295.75190960077833,3,5,16472,few clouds,170,Rain,7.386153930555772
da nang,75,1136.821934786164,2038-09-08,172,101,Accident,297.4887796937128,1,0,20,7,17.80926908597436,109.15792419610955,107.55722042265874,2,20,112.83832431946664,141.46040993329794,51.94912304960718,Moderate,1006.2842461151364,22.815888465163194,295.3597205217977,3,7,5000,few clouds,200,Clear,5.16364573905465
ho chi minh city,64,1328.2857670107207,2038-09-09,0,105,Other,297.157119594653,2,17,83,1,17.152593424277917,88.70062244293196,108.17123889764427,4,46,60.87153654941262,77.56183797380208,122.60800107624164,High,1009.00955823665,24.532967704341768,312.4549319931854,4,6,5000,thunderstorm,158,Rain,3.8462707120303405
ho chi minh city,76,1370.2010363496127,2038-09-10,149,106,Other,305.0260362586511,8,19,66,5,16.57627343016081,281.93023800070694,109.06705776995794,1,1,87.099146836305,145.04610380372958,101.27455380016221,High,1003.0942289863984,16.64604575633627,304.850712878004,3,7,10285,scattered clouds,134,Clouds,5.42705772477729
da nang,86,1459.7208942508632,2038-09-11,144,104,Queuing traffic,294.3175807787644,6,9,50,6,16.94529591105214,141.30169303017507,108.86274159877829,1,52,75.11998975028324,124.93509252339882,65.91111398647615,High,1013.5389333601222,25.18017394756906,302.4651075023624,4,0,17649,few clouds,61,Clouds,2.0943520815172443
da nang,64,1304.0557311436944,2038-09-12,92,108,Closed,309.4178407107748,4,20,57,7,15.672849050924517,142.7482548012717,108.36683181387754,1,20,99.4585992403264,107.13291855377796,105.55117051525359,Low,1008.2296615648827,8.80677216402406,298.86034307684054,4,4,5000,scattered clouds,166,Clear,3.3502456824063076
ho chi minh city,63,1045.8254668690524,2038-09-13,175,102,Accident,306.62361587839433,9,16,65,5,16.699019400386884,121.05563601813215,108.29998532791832,4,27,95.98698605426361,97.56957599451724,81.11221030720533,Moderate,1004.7483184112926,15.044396969841294,291.1809059150735,3,8,5000,clear sky,316,Clouds,7.443205627327903
ha noi,85,1167.6843476492572,2038-09-14,101,106,Queuing traffic,296.53947512937685,1,22,35,3,15.605119134601729,142.10623719263842,108.40967188464532,2,25,62.223554462212554,142.5064584838163,69.27885412354297,Moderate,1012.0428894796072,28.146534341980086,298.6457559872901,2,8,15411,few clouds,303,Clear,1.8648558072811654
ho chi minh city,24,1088.9989950182871,2038-09-15,205,101,Heavy congestion,290.7987647459939,6,2,53,5,16.63851121559971,286.07023252276366,108.88129706819373,1,53,112.70533913339705,82.26410985647897,88.27196641564677,High,1003.6985008221101,20.820165742204047,306.4374769681006,5,6,18990,rain,219,Clouds,8.160084022290423
da nang,16,1386.0437681689828,2038-09-16,67,107,Accident,298.04297211717943,4,17,36,3,15.134588783478593,260.54850962827584,108.75760929583475,1,25,70.6178108959214,84.22584690902227,92.55872043935614,Low,1017.5888687839683,16.02876485805148,307.7234122342186,2,7,6746,thunderstorm,220,Thunderstorm,6.620197202953289
ha noi,3,1314.9160151434985,2038-09-17,132,109,Stationary traffic,290.5668093523671,8,18,63,7,16.678692041987563,290.1154463991353,107.73221114886975,1,0,42.696994145920556,138.79410842283403,147.6268184565166,High,1017.198181689104,26.22160044165579,298.1155384740622,5,8,20000,clear sky,323,Thunderstorm,3.9186174069255393
